model_path	model_name_declared	file_stem	leng	nseq	built_from_set_implied_by_nseq	name_matches_file	duplicate_of	sha256	role_in_g4	unit	denominator
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_block_RT3.hmm	A_block_RT3	A_block_RT3	31	72	anchors72 - the anchor set, itself inside all167	YES	none	b05455b5984545395db22d3d1283191f489fede2739f36b1ea70980e223b98aa	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_block_RT4.hmm	A_block_RT4	A_block_RT4	38	72	anchors72 - the anchor set, itself inside all167	YES	none	f424e045c070bf2a59a4b1e878345eb775156b69c87d3ef9ec4f8d3db53b8499	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_block_RT5.hmm	A_block_RT5	A_block_RT5	31	72	anchors72 - the anchor set, itself inside all167	YES	none	7294d413adb6a009f1a8ce7de1e4bc7e06d2122bc70027f5aa6e8471db6abde6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_block_RT6.hmm	A_block_RT6	A_block_RT6	26	72	anchors72 - the anchor set, itself inside all167	YES	none	3bf273e22baae164335518a338c79a8bccd5943e149df9c6eeeb7ff87a02c8f6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_block_RT7.hmm	A_block_RT7	A_block_RT7	25	72	anchors72 - the anchor set, itself inside all167	YES	none	d07df198fad635c3cc11e5e63ce0820591fd105842e2f0600e89b45f03d82786	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_core.hmm	A_core	A_core	171	72	anchors72 - the anchor set, itself inside all167	YES	none	fd9ee184265e44958124ef38801cd58045deb33f2a0f402f5244570182f7be5f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_core_hand.hmm	A_core_hand	A_core_hand	457	72	anchors72 - the anchor set, itself inside all167	YES	none	dc13097d527bdf90237e7aef568fc15bdbc99e44ea05788392b279e2b4ab597f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_coreflank.hmm	A_coreflank	A_coreflank	272	72	anchors72 - the anchor set, itself inside all167	YES	none	c840799bd52b4f541a3ab4981921bd211998538a81f88e2110e30bcc88371c04	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_coreflank_hand.hmm	A_coreflank_hand	A_coreflank_hand	757	72	anchors72 - the anchor set, itself inside all167	YES	none	fd9f3c1a7403142d5e6168c70da5e0ac9a1ef716287c1a73c62c463e5b2de6dc	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_full.hmm	A_full	A_full	453	72	anchors72 - the anchor set, itself inside all167	YES	none	cbd2f2d70b501f95175b48a92acad9069158f10993b1846691efc070badbb292	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/A_span17.hmm	A_span17	A_span17	338	72	anchors72 - the anchor set, itself inside all167	YES	none	637c8fb0d21c9e63b9a67011e870a4caa67d241197342f7e9c74f61b7aab1b45	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT1.hmm	B_block_RT1	B_block_RT1	22	159	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ab436c80f9398568afdd5ee0d570a949e66cbae34a463b430734698742d1c393	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT2.hmm	B_block_RT2	B_block_RT2	38	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	ec848db670811ddf5ce0650fc809aaf9deb0c74de6647834fd18d1054992a757	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT3.hmm	B_block_RT3	B_block_RT3	26	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	e3ab8b1d05cb3d8160bef3230ca15e0aae98c0df6c6dcb900019dc62732d30f5	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT4.hmm	B_block_RT4	B_block_RT4	32	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	aaad5377119cee6f8f14f9b2241268cbe94149d8a504c67934992b674de5cb19	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT5.hmm	B_block_RT5	B_block_RT5	30	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	180a9bc08ec97b04df5b1c4512d78a99923ded60e2b59f2886a127ea2c987ad4	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT6.hmm	B_block_RT6	B_block_RT6	22	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	4fc82b9fa39e3d96b51cd65f8fc17580996e140c228b31aa6d2ece582eb2c5eb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_block_RT7.hmm	B_block_RT7	B_block_RT7	44	164	AMBIGUOUS - NSEQ matches no known subset size	YES	none	4b57e02af04fc4c6637151f46e2503cdad73e635920c4873c00630a5e2389138	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_core.hmm	B_core	B_core	177	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	75f981a002f572a28590c41ccbc0517c7bd17af159687cdd56f8e24bc319625e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_core_hand.hmm	B_core_hand	B_core_hand	616	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	efc732b012639c92facdb54a270890d4d150a476885d347e0a8dc7105bd641f4	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_coreflank.hmm	B_coreflank	B_coreflank	248	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	274dd938e7f280b23b0279912972065f02956ba3549407736dde45c437aac2d2	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_coreflank_hand.hmm	B_coreflank_hand	B_coreflank_hand	916	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	920366782c8f3f3bc7b31908d9a96b5a177bed08e6909357a52200bb843b4ac8	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_full.hmm	B_full	B_full	376	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	none	00c756661c3d82af62addf4edbe4d6954370b0c003e2a2c29adb4e0d748d95a1	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-AbiK.hmm	B_perfam_RVT-AbiK	B_perfam_RVT-AbiK	316	5	AMBIGUOUS - NSEQ matches no known subset size	YES	none	7626bcf12f3cdf4515505a87bdb1959d65fd033b945a22fc203a46872650f1dc	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-AbiP2.hmm	B_perfam_RVT-AbiP2	B_perfam_RVT-AbiP2	259	6	AMBIGUOUS - NSEQ matches no known subset size	YES	none	528518b69160b1472d98d8425a370cee2fd7a112d03a2ca75d475581615362ba	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-CRISPR.hmm	B_perfam_RVT-CRISPR	B_perfam_RVT-CRISPR	266	6	AMBIGUOUS - NSEQ matches no known subset size	YES	none	eb1040cb5d4305a2e770aed1687b15e8a0c003366c4b04cf3a79ea9487036905	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-DGRs.hmm	B_perfam_RVT-DGRs	B_perfam_RVT-DGRs	251	5	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ec6c3f49e8090d21e33c0d46b98e5542dfa6f2317c35584e7aa0439392c398d8	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-G2L.hmm	B_perfam_RVT-G2L	B_perfam_RVT-G2L	241	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d41c680890dbc07b9c248627bda4e776e684e6a5f18bc74c2361e6216c1ce155	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-G2L4.hmm	B_perfam_RVT-G2L4	B_perfam_RVT-G2L4	255	5	AMBIGUOUS - NSEQ matches no known subset size	YES	none	11b4cd85e36b43168c6fb3ab2ae3f683710d41bf020c054ca4e9ed62a3f9f138	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-GII.hmm	B_perfam_RVT-GII	B_perfam_RVT-GII	246	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d953b2474e00760dfc53c4316e34e348aab64df07c5bf0eeaf53750e49652005	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-Retrons.hmm	B_perfam_RVT-Retrons	B_perfam_RVT-Retrons	220	51	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d85483030a02daeb4900948de28f46d40b3da1eb1300c1e7a1e243c97e19b4f2	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG1.hmm	B_perfam_RVT-UG1	B_perfam_RVT-UG1	281	4	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0e2965a509cdc2f74b004f020951727359092c8b5132fc5f4784b4a526dfd052	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG12.hmm	B_perfam_RVT-UG12	B_perfam_RVT-UG12	246	7	AMBIGUOUS - NSEQ matches no known subset size	YES	none	7ea2277f10719048e82063f909f2db84b21759ed43eed6b5eafce9a9a0ebee2d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG13.hmm	B_perfam_RVT-UG13	B_perfam_RVT-UG13	243	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d1793d9aaf43380f9016979251bd8e6162cdb95bcec412e4af441dcd67ace76a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG15.hmm	B_perfam_RVT-UG15	B_perfam_RVT-UG15	276	6	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5fcb2802920f9fc7b6b710be0aa344964b074a218626160719075f74d7f8eced	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG16.hmm	B_perfam_RVT-UG16	B_perfam_RVT-UG16	272	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	76605489cfa1fb4425326770c53e26cc30413ff386b5f27392e869e8dace4894	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG17.hmm	B_perfam_RVT-UG17	B_perfam_RVT-UG17	238	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a6cb683a4588ce3ebb22c9157f38ec59b990870d05ec6921844acc1ad9f00bbd	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG19.hmm	B_perfam_RVT-UG19	B_perfam_RVT-UG19	251	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e67d9e2d4508ac6d10ebee78a487cfd2c03e1e0b3d91e6eb9038eeda3f75e349	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG2.hmm	B_perfam_RVT-UG2	B_perfam_RVT-UG2	294	5	AMBIGUOUS - NSEQ matches no known subset size	YES	none	962e2d93e111cc3e53e9d192d181f2c8f8d73cf95ac14e4b068421018b9b9621	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG20.hmm	B_perfam_RVT-UG20	B_perfam_RVT-UG20	285	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6e87de4dcbe97fe729285e8b94b149c6b48f5f48c27ed908b5c4f22ce2fc9df5	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG22.hmm	B_perfam_RVT-UG22	B_perfam_RVT-UG22	263	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e5b86d7ce8231f245434c39c85bcdbcf22a2abb657e9479089b0643e57f75542	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG26.hmm	B_perfam_RVT-UG26	B_perfam_RVT-UG26	235	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d473fc3947b81010491c3982f7673d26a6322c7a9db0a80f2221260f1a78bb0b	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG3.hmm	B_perfam_RVT-UG3	B_perfam_RVT-UG3	263	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	370e829255b0609fd7f2956d0c8ba437f4033be654927abb7b0071d7cfdb568f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG5.hmm	B_perfam_RVT-UG5	B_perfam_RVT-UG5	311	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	27685edb09809d7425246de3ae1ea7cb67b8ddc321b8565a6f7b508f15232d64	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG6.hmm	B_perfam_RVT-UG6	B_perfam_RVT-UG6	251	3	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a7086deb3e3205b6508cd7726a000cd9f68107d820c34f208d23f3fd6e73bb1d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_perfam_RVT-UG8.hmm	B_perfam_RVT-UG8	B_perfam_RVT-UG8	314	8	AMBIGUOUS - NSEQ matches no known subset size	YES	none	44248c59fd1ed34ad95c5c6e24d1f75ad80496573da574d133667c1a8a3a26ce	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/B_span17.hmm	B_span17	B_span17	305	167	all167 (anchors72 + 95 CAND_*) - the old seed	YES	RT17_CORE	f3ddb0b5deb5e1488027ac0e11e3b7efa66dbcf044be154b6bb766fa9cad419a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/models/RT17_CORE.hmm	B_span17	RT17_CORE	305	167	all167 (anchors72 + 95 CAND_*) - the old seed	NO - declares B_span17	B_span17	f3ddb0b5deb5e1488027ac0e11e3b7efa66dbcf044be154b6bb766fa9cad419a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step6_undetected_char/cache/famscan/full_RT_only.hmm	RVT-AbiA_full_RT	full_RT_only	339	19	AMBIGUOUS - NSEQ matches no known subset size	NO - declares RVT-AbiA_full_RT	none	729a96664a8b96404e1df4bd065726723c1bcf017989cf3e89478dece7a4fc19	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step7_reseed/models/RT17_CORE_v7.hmm	RT17_CORE_v7	RT17_CORE_v7	314	201	AMBIGUOUS - NSEQ matches no known subset size	YES	none	4d1341ed982668e74447fb86360c0fa09646e6682af8639da5f40f7c4fcd608e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT1_default.hmm	A_RT1_default	A_RT1_default	43	71	AMBIGUOUS - NSEQ matches no known subset size	YES	none	cc3b6ec66b6954aead86a57434012b7e264ecf48cec947f01d4e7f135c294288	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT1_frag1.hmm	A_RT1_frag1	A_RT1_frag1	48	71	AMBIGUOUS - NSEQ matches no known subset size	YES	none	685971489f9b1f7957ae74c41403e6bd4363b94d53290064b7f35bd223cc5e54	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT1_hand.hmm	A_RT1_hand	A_RT1_hand	61	71	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ce5298814cee1b4a23eb913b9080e06606eab1cc26567fa7c4b7ca9223f0c46e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT1_wnone.hmm	A_RT1_wnone	A_RT1_wnone	48	71	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d2028535e52045af6dab93e0d1cf16d679a2f60595bd364cea6dce32cbdaa771	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT1_wnone_frag1.hmm	A_RT1_wnone_frag1	A_RT1_wnone_frag1	48	71	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d001be5e23691ed4bf9ea57de2f5d855e3fdfb6f58e17f1ef9ffe30fb8a0fc53	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT2_default.hmm	A_RT2_default	A_RT2_default	32	72	anchors72 - the anchor set, itself inside all167	YES	none	f1bb8427140bfea71de6e14ebefc0d409e91a758d6c7fac60f25950f275d4d22	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT2_frag1.hmm	A_RT2_frag1	A_RT2_frag1	37	72	anchors72 - the anchor set, itself inside all167	YES	none	f2e0a34cb50c4e220f766bcaac2dafe183be35121ae82b1ad36c33804570134a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT2_hand.hmm	A_RT2_hand	A_RT2_hand	61	72	anchors72 - the anchor set, itself inside all167	YES	none	4660c55f5d96c2e204b5478bf600e9777cc21db86f3fa634e284aa156fcc0765	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT2_wnone.hmm	A_RT2_wnone	A_RT2_wnone	32	72	anchors72 - the anchor set, itself inside all167	YES	none	b32834cfd84271532b0f13e74e6c623d7e201721ace1212c8b6b0b9aba890792	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT2_wnone_frag1.hmm	A_RT2_wnone_frag1	A_RT2_wnone_frag1	37	72	anchors72 - the anchor set, itself inside all167	YES	none	8c0bdd115795f3b0fcba971982b2b5caf0e5f20d46dee8af251fa937aedcbbbe	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT3_default.hmm	A_RT3_default	A_RT3_default	31	72	anchors72 - the anchor set, itself inside all167	YES	none	97a8bfdb015d1231e4f4aff1541594fa517b354f64fa6c22cc5ffa09f453c03b	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT3_frag1.hmm	A_RT3_frag1	A_RT3_frag1	40	72	anchors72 - the anchor set, itself inside all167	YES	none	5baa25fadef1bb506bc6fbcafd3c452e4d29c16caaf2c35d26b152c7e50d3ce1	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V4/ARIS_OUTPUT/D_instrument/cache/d1d_rebuild/A_RT3_hand.hmm	A_RT3_hand	A_RT3_hand	61	72	anchors72 - the anchor set, itself inside all167	YES	none	39aaa010e9df9a589f27db1597f18c0be0e415ff1b4bc81b7d3de7540006d9ab	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
