sequence_id	sequence_hash	length_aa	family_from_identifier	original_identifier	source_database_or_file	generating_script	selection_criterion	annotation_before_inclusion	exact_in_align000044	exact_in_toro742	exact_in_myrt1844	exact_in_gold171	exact_in_anchors72	exact_in_stage1	best_identity_myrt	best_identity_toro	best_identity_align000044	best_identity_stage1	stage1_leakage_class	structural_gate_passed	selected_using_structure	n_prior_models_that_saw_it	prior_model_note	role_in_g4	unit	denominator
CAND_UG22_1	8dbaead006591b7afa077df49eb71861c57d4054652f63c02ae702760067c146	850	UG22	rt_hash 06a340705a30127e (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG22, coverage_tier BY_CONSTRUCTION, cd-hit cluster 1 of 486 (cluster size 727, family pool 3327)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 75.2, 27 crystal donors at TM>=0.5, max TM 0.884	NO	NO	NO	NO	NO	YES	1.0000	0.2950	0.5120	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG22_14	301a1ddef5b89637a22c877d15b781eadd7d48ed1bc324afc17626124bbc3584	768	UG22	rt_hash 5198b8d5bea1dca7 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG22, coverage_tier BY_CONSTRUCTION, cd-hit cluster 14 of 486 (cluster size 220, family pool 3327)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 73.8, 25 crystal donors at TM>=0.5, max TM 0.932	NO	NO	NO	NO	NO	YES	0.9260		0.5730	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG22_46	134973716b1b790db1dbc96a7d68e200415cda92a01907eda9434490fe9a1e55	638	UG22	rt_hash 2d1cb73d59ac1bf4 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG22, coverage_tier BY_CONSTRUCTION, cd-hit cluster 46 of 486 (cluster size 307, family pool 3327)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 78.9, 24 crystal donors at TM>=0.5, max TM 0.915	NO	NO	NO	NO	NO	YES	0.6830		0.5430	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG23_4	cbeeaecc6c3747e3943a16b349ead354a5650035f3f8e50db5f3cabdff54990f	663	UG23	rt_hash ddd296cdb183974c (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG23, coverage_tier BY_CONSTRUCTION, cd-hit cluster 4 of 142 (cluster size 17, family pool 316)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 77.8, 22 crystal donors at TM>=0.5, max TM 0.941	NO	NO	NO	NO	NO	YES	0.6500		0.3790	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG24_10	ab07a6ad7e371aa75b1cee775d73caf234e370592ca75db4ae7e3b262e1e5f00	532	UG24	rt_hash 04b2e4eb9aed2f80 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG24, coverage_tier BY_CONSTRUCTION, cd-hit cluster 10 of 23 (cluster size 3, family pool 44)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 85.2, 23 crystal donors at TM>=0.5, max TM 0.928	NO	NO	NO	NO	NO	YES	0.4570		0.2900	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG25_185	73305c990803d56a493b92b180a42f9efc602058bce65c376a0e2161318a9632	341	UG25	rt_hash cdbe37e83a3b1c38 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG25, coverage_tier BY_CONSTRUCTION, cd-hit cluster 185 of 228 (cluster size 120, family pool 736)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 92.1, 27 crystal donors at TM>=0.5, max TM 0.869	NO	NO	NO	NO	NO	YES	1.0000		0.2550	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG25_34	27da5a147023c29ba81f48aada3669f39f5d71a456fb4732ae469ba8c10b2d5a	543	UG25	rt_hash 34174c70cb1f96f0 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG25, coverage_tier BY_CONSTRUCTION, cd-hit cluster 34 of 228 (cluster size 33, family pool 736)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 83.9, 26 crystal donors at TM>=0.5, max TM 0.939	NO	NO	NO	NO	NO	YES	0.6140		0.3720	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG26_78	c07174cac1eb270f171602bcd55d73d562d858032992f01fd9d8efe537df500a	468	UG26	rt_hash 75612cf1eb412169 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG26, coverage_tier THIN, cd-hit cluster 78 of 357 (cluster size 153, family pool 2345)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 86.6, 26 crystal donors at TM>=0.5, max TM 0.895	NO	NO	NO	NO	NO	YES	0.6120		0.2450	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG26_86	dc40653501c17768105cee4a36afb5a1d08fc84e96c692e5d16367ad9158fbed	460	UG26	rt_hash f116eebd1eb8fdf8 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG26, coverage_tier THIN, cd-hit cluster 86 of 357 (cluster size 195, family pool 2345)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 88.8, 26 crystal donors at TM>=0.5, max TM 0.901	NO	NO	NO	NO	NO	YES	0.7100		0.2610	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG28_6	81f161493bb65c3990ea8f204d2430f371767357a30cf35c87029e6c7cdece8f	542	UG28	rt_hash b5a7e13ea55411a5 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG28, coverage_tier THIN, cd-hit cluster 6 of 18 (cluster size 2, family pool 48)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 79.9, 23 crystal donors at TM>=0.5, max TM 0.929	NO	NO	NO	NO	NO	YES	0.4520		0.3090	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG28b_1	f88ce8ebacde1684a2e149c14b4e728ba28a0ddc4219d0b47ddcb7d5ce087e2a	844	UG28b	rt_hash 1b832503698f849a (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG28b, coverage_tier BY_CONSTRUCTION, cd-hit cluster 1 of 170 (cluster size 94, family pool 601)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 85.0, 22 crystal donors at TM>=0.5, max TM 0.922	NO	NO	NO	NO	NO	YES	0.7140		0.3510	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG2_112	7248c28b67a9b4a8b7d5a119de6d0b69661990e42e623434a82346718308fe79	429	UG2	rt_hash 6d037d2697ae1ea2 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG2, coverage_tier THIN, cd-hit cluster 112 of 226 (cluster size 65, family pool 1075)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 95.5, 26 crystal donors at TM>=0.5, max TM 0.971	NO	NO	NO	NO	NO	YES	0.8520	0.3300	0.2890	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG2_75	fd90fffdded63c3244b383369790a55f9be8c4aee7efa33375ff68d16710c604	449	UG2	rt_hash dd429fb4fd30a41a (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG2, coverage_tier THIN, cd-hit cluster 75 of 226 (cluster size 115, family pool 1075)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 94.9, 27 crystal donors at TM>=0.5, max TM 0.974	NO	NO	NO	NO	NO	YES	0.5830		0.2460	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG2_80	f4c3a224d83e0465e93315eecd4d88e885b705e1beb51cc13b8437382559d4f1	444	UG2	rt_hash b8190e64019db75d (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG2, coverage_tier THIN, cd-hit cluster 80 of 226 (cluster size 55, family pool 1075)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 93.2, 27 crystal donors at TM>=0.5, max TM 0.965	NO	NO	NO	NO	NO	YES	0.4880		0.3000	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG2_83	eee3d6da99727ffb6c191cf8677527c7eb0172184df8c6b83e879ce805e2828b	443	UG2	rt_hash d02c715de8831005 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG2, coverage_tier THIN, cd-hit cluster 83 of 226 (cluster size 67, family pool 1075)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 93.5, 26 crystal donors at TM>=0.5, max TM 0.975	NO	NO	NO	NO	NO	YES	0.5370		0.2760	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG3_32	fe14b634e7794c3fa3067e39fc2bdbcb666dd4c735b5b2b9476d5ba8431999a2	677	UG3	rt_hash 82d93c8cfde31383 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG3, coverage_tier THIN, cd-hit cluster 32 of 753 (cluster size 380, family pool 4676)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 86.0, 25 crystal donors at TM>=0.5, max TM 0.933	NO	NO	NO	NO	NO	YES	0.6790		0.5220	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG3_72	1da4ba18ac9d6b2e7e742ed64beb21e08bb9466a53c0b24031c6155fc379a120	621	UG3	rt_hash 99b2b4478601e1c1 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG3, coverage_tier THIN, cd-hit cluster 72 of 753 (cluster size 255, family pool 4676)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 77.9, 25 crystal donors at TM>=0.5, max TM 0.931	NO	NO	NO	NO	NO	YES	0.7530		0.5850	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
